Date,s1,s2,s3,s4,s5,s6,s7,s8,pca_1,pca_2,pca_3,pca_4,labelrock,labelpaper,labelscissors,labelok
2019-06-06 12:06:05.001874924,1.375,-1.475,-1.075,-0.075,1.55,-0.975,-2.725,-5.45,0.009160939176332,0.030754466540343,0.038971531287112,0.130008774431628,1,0,0,0
2019-06-06 12:06:05.002000093,3.65,-0.45,-0.6,-0.425,0.025,-3.45,4.325,4.575,-0.021361173708042,-0.156723797634692,0.188057048401854,-0.146717223410608,1,0,0,0
2019-06-06 12:06:05.002125025,-2.675,-2.075,-2.6,-2.6,0.025,-4.775,-9.5,-5.775,0.344313921121055,0.317543376225972,0.033060299461908,0.139909790296142,1,0,0,0
2019-06-06 12:06:05.002249956,-1.925,0.2,1.425,-0.625,0.3,1.175,-5.3,-4.45,-0.115836960738194,-0.192253707749894,-0.164050860701857,0.179670965912717,1,0,0,0
2019-06-06 12:06:05.002374887,0.35,1.775,0.725,1.725,2.85,0.325,-4.55,-0.425,-0.217022457535478,-0.277992050334843,-0.093993903779612,0.160963609798633,1,0,0,0
2019-06-06 12:06:05.002500057,-1.3,-0.25,-1.175,-0.6,-0.325,1.35,-4.05,0.85,-0.014161451189891,0.052537080137977,0.004002189351198,0.009964470757792,1,0,0,0
2019-06-06 12:06:05.002624989,-2,-2.1,-2.1,-3.375,-0.675,-6.325,-22.325,-10.725,0.47917799207569,0.302992218189945,0.017103287545267,0.450196470485161,1,0,0,0
2019-06-06 12:06:05.002749920,-0.05,-2.45,-1.45,-3.575,1.4,4,2.975,0.675,-0.049178093626762,0.286022438183806,0.166713637163749,-0.123606710698209,1,0,0,0
2019-06-06 12:06:05.002875090,-4.625,0.375,-2.75,-2.85,-1.825,-2.375,-12.575,-2.65,0.329597327844785,0.318896507647975,0.016275659238033,0.118475316304516,1,0,0,0
2019-06-06 12:06:05.003000021,-0.55,0.075,0.3,-0.825,0.875,3.75,-9.2,-2.6,-0.128787880849946,-0.044358004965185,-0.049650296114313,0.213663992227194,1,0,0,0
2019-06-06 12:06:05.003124952,1.125,-3.325,-1,-0.175,-0.925,1.3,0,-3.075,-0.020977737530924,0.043474463950055,0.019806699721843,0.006394809835857,1,0,0,0
2019-06-06 12:06:05.003249884,-3.075,0.4,0.275,0.225,0.05,-3.075,-16.35,-2.05,0.080131834880625,-0.146475358654241,-0.194922411008635,0.301835224765107,1,0,0,0
2019-06-06 12:06:05.003375053,1.45,0.55,-0.4,-1.3,4.65,9.5,3.3,4.075,-0.41011265532645,0.087315147263925,0.142896749397213,-0.068865240966728,1,0,0,0
2019-06-06 12:06:05.003499985,-6.05,-2.2,1.075,-2.15,1.6,2.7,2.1,8.1,-0.188813848221386,-0.021899419114088,-0.205361241161356,-0.213503318988209,1,0,0,0
2019-06-06 12:06:05.003624916,-1.9,-1.35,-0.775,-1.3,1.375,-0.525,-9.15,-5,0.067336518718498,0.103311148486667,-0.06109826789987,0.203733502092239,1,0,0,0
2019-06-06 12:06:05.003750086,4.825,-0.725,-1.725,0.025,-0.675,-4.15,-2.3,-0.625,0.109684261333185,-0.051637886423742,0.228983871343399,0.036209980899849,1,0,0,0
2019-06-06 12:06:05.003875017,-6.075,-4.425,-0.9,0.5,1.8,2.7,1.15,1.35,-0.112936470904453,0.145141446684554,-0.277608370820655,-0.117358606064935,1,0,0,0
2019-06-06 12:06:05.003999949,-2.225,-0.475,-0.8,-0.825,-0.225,1.75,8.675,-2.25,-0.077869106158231,0.042901975996913,-0.032606149402389,-0.167580682869355,1,0,0,0
2019-06-06 12:06:05.004125117,-1.75,-0.85,0.55,-0.8,-0.55,3.575,-2.4,-1.925,-0.136838439370492,-0.07253484486232,-0.105532601284137,0.055290258756726,1,0,0,0
2019-06-06 12:06:05.004250050,0.325,-1.5,-2,0.15,-0.375,0.15,-7.2,0.625,0.05162998815419,0.098814364528365,0.052008690584872,0.062979268507854,1,0,0,0
2019-06-06 12:06:05.004374981,6.95,-0.5,-0.85,-0.575,-0.8,-1.925,1.125,0.825,-0.01174205673355,-0.13641817932499,0.308126338812123,-0.012848678415479,1,0,0,0
2019-06-06 12:06:05.004499912,2.225,-0.175,-0.6,0.2625,1.45,1.775,-2.3,-5.475,-0.106248183275298,-0.039562955405463,0.053955239116812,0.154042600768952,1,0,0,0
2019-06-06 12:06:05.004625082,4.05,0.7,0.4,1.1,0.075,2.275,6.15,2.125,-0.265675049661782,-0.282389732632232,0.104193362091977,-0.085228377780419,1,0,0,0
2019-06-06 12:06:05.004750013,-2.55,-0.425,-0.1,0.625,-0.1,2.575,3.425,1.825,-0.17193663679067,-0.095580117410802,-0.12690843755941,-0.113164567687472,1,0,0,0
2019-06-06 12:06:05.004874945,-6.175,-0.825,-1.775,-4.65,0.55,0.875,-4.75,2.425,0.150552979912618,0.373428203532275,0.004618025878823,-0.089025193435887,1,0,0,0
2019-06-06 12:06:05.005000114,0.3,-0.45,0,-0.425,4.3,0.5,1.4,1.825,-0.183244775672806,-0.058922231158789,0.01614260991132,-0.014045653949399,1,0,0,0
2019-06-06 12:06:05.005125046,-1.85,-0.825,-0.4,-0.4,0.925,0.325,2.875,-0.55,-0.076122432184174,-0.019803154280061,-0.06233622744053,-0.067926697281545,1,0,0,0
2019-06-06 12:06:05.005249977,1.02439024390244,-0.365853658536585,-0.780487804878049,-0.487804878048781,0.51219512195122,0.487804878048781,1.97560975609756,-0.414634146341463,-0.066571502952507,-0.023564755524187,0.074095422041058,-0.039361164895691,1,0,0,0
2019-06-06 12:06:05.005374908,-4.1025641025641,-0.923076923076923,0.076923076923077,2.94871794871795,5.53846153846154,-1,-1.7948717948718,-1.84615384615385,-0.20005719239926,-0.13481715606588,-0.317269852124761,0.103597920860629,1,0,0,0
2019-06-06 12:06:05.005500078,-0.075,-1,-0.975,-1.675,0.45,-0.275,-1.675,-1.175,0.0283717645248,0.075265887949125,0.069000899370311,0.008551579128549,1,0,0,0
2019-06-06 12:06:05.005625010,-0.225,-0.675,-1.4,-1.375,-0.6,0.05,3,-0.75,0.026981595473018,0.085303894831983,0.086839971407776,-0.09884247029106,1,0,0,0
2019-06-06 12:06:05.005749941,-0.075,0.325,-0.05,-1.075,-3.4,-2.15,-9.525,0.4,0.108071001409664,-0.144714001120651,0.008108744065006,0.111543452082953,1,0,0,0
2019-06-06 12:06:05.005875111,-0.951219512195122,-3.36585365853658,-0.682926829268293,-2.31707317073171,-0.365853658536585,0.195121951219512,-3.14634146341463,-2,0.062109711537142,0.127734616679265,0.00786992033998,0.019305417941462,1,0,0,0
2019-06-06 12:06:05.006000042,-1.61538461538462,-1.51282051282051,-1.48717948717949,-0.692307692307692,-1.53846153846154,2.74358974358974,-3.05128205128205,-1.53846153846154,0.00681214232024,0.127250115534719,-0.015595096097645,0.002278060992886,1,0,0,0
2019-06-06 12:06:05.006124973,-2.925,0.95,-2.675,-2.625,0.225,-0.025,3.55,-2.05,0.126033947186895,0.299331928709317,0.112053150422726,-0.131395658601161,1,0,0,0
2019-06-06 12:06:05.006249905,3.7,5.325,-1.45,0.3,-3.4,-1.725,-8.225,-3.775,0.101376315549801,-0.173699882613763,0.21701027069217,0.201521176783265,1,0,0,0
2019-06-06 12:06:05.006375074,-2.6,-8.25,1.45,1.225,1.15,2.35,-9.75,-3.4,-0.155068685667957,-0.091696822658252,-0.381374802169236,0.213254298948204,1,0,0,0
2019-06-06 12:06:05.006500006,-3.21951219512195,-2.02439024390244,-1.04878048780488,-0.829268292682927,0.341463414634146,0.048780487804878,0.268292682926829,3.21951219512195,-0.007611560276174,0.083378502210489,-0.071165085754905,-0.127132032652673,1,0,0,0
2019-06-06 12:06:05.006624937,-1.07692307692308,-1.38461538461538,-1,-0.769230769230769,1.43589743589744,2.79487179487179,2.25641025641026,0.461538461538462,-0.113064249071456,0.092887817913984,0.0071341337186,-0.077347253073277,1,0,0,0
2019-06-06 12:06:05.006750107,-1.5,1.825,-1.675,-1.675,-3.475,-5.575,-5.05,1.225,0.271960104724936,-0.002709594694931,0.087691544085724,-0.031815190643113,1,0,0,0
2019-06-06 12:06:05.006875038,-7.65,-4.375,-1.75,0.525,-4.4,-2.65,-8.15,-1.05,0.25010440699147,0.133664060737912,-0.330187544821363,-0.018783388381578,1,0,0,0
2019-06-06 12:06:05.006999969,-3.3,-2.075,-1.775,-1.325,-0.45,-0.85,2.05,-0.95,0.095680626908929,0.181862214108428,-0.0362181922602,-0.121437462039762,1,0,0,0
2019-06-06 12:06:05.007124901,-8.17073170731707,-0.609756097560976,1.41463414634146,0.487804878048781,-1.78048780487805,0.268292682926829,-0.975609756097561,-4.31707317073171,-0.064843037927464,-0.190229812634382,-0.449074496458927,0.025995629743002,1,0,0,0
2019-06-06 12:06:05.007250071,4.1025641025641,4,-0.435897435897436,-0.076923076923077,0.384615384615385,2.87179487179487,-1.07692307692308,-1,-0.17480477574701,-0.165110483939148,0.209626257559521,0.090610090331568,1,0,0,0
2019-06-06 12:06:05.007375002,-0.7,3.05,-0.35,-0.2,-2,1.125,-3.175,1.3,-0.055865140302709,-0.149179666482179,0.018778516993988,0.014782940228113,1,0,0,0
2019-06-06 12:06:05.007499933,-0.8,2.225,0.55,-0.875,1.75,-0.95,-6.725,-0.925,-0.065088951040829,-0.158788618774909,-0.028261181472789,0.160551326826257,1,0,0,0
2019-06-06 12:06:05.007625103,1.95,1.1,-0.05,-2.075,-2.375,0.8,0.45,1.75,-0.031265559078331,-0.110634678342572,0.161831896903171,-0.059419004520641,1,0,0,0
2019-06-06 12:06:05.007750034,-0.073170731707317,-0.975609756097561,-0.780487804878049,0,-0.902439024390244,1.8780487804878,-1.92682926829268,-1.04878048780488,-0.057609249705272,-0.014919602805181,-0.006211638512653,0.018114732504779,1,0,0,0
2019-06-06 12:06:05.007874966,-1.55,1,0.35,3.075,-0.525,-1.45,0.7,-0.575,-0.136854992850021,-0.331486966685911,-0.204679678491112,0.012833814484545,1,0,0,0
2019-06-06 12:06:05.007999897,0,-0.717948717948718,-1.20512820512821,0.205128205128205,2.74358974358974,1.71794871794872,-5.23076923076923,0.307692307692308,-0.097999723715705,0.059485597567028,0.014015962195413,0.088690365523292,1,0,0,0
2019-06-06 12:06:05.008125067,-2.925,-1.35,-1.075,-0.85,-1.25,-0.425,-13.95,-4.625,0.143834478904675,0.099318876421929,-0.112530895090825,0.243077236805621,1,0,0,0
2019-06-06 12:06:05.008249998,0.9,-0.325,-0.35,-0.275,-0.825,-0.425,-5.475,0.025,-0.01143415950889,-0.099220308144047,0.027371059574064,0.080891729909608,1,0,0,0
2019-06-06 12:06:05.008374929,0.390243902439024,-1.31707317073171,-1.5609756097561,-3.34146341463415,-2.21951219512195,-1.02439024390244,6.80487804878049,-3.97560975609756,0.14537140649895,0.171823073817766,0.178751044688256,-0.151562121109484,1,0,0,0
2019-06-06 12:06:05.008500099,-0.8,-1.425,-1.725,-1.575,0.125,-0.625,-4.775,-0.25,0.09518016081799,0.15934902797834,0.065673407168627,0.020148258113785,1,0,0,0
2019-06-06 12:06:05.008625031,1.07692307692308,-1.17948717948718,-0.538461538461538,0.769230769230769,1.46153846153846,-1.51282051282051,-4.82051282051282,0.153846153846154,-0.046013763438041,-0.097363747728833,-0.00659850053886,0.09177776027407,1,0,0,0
2019-06-06 12:06:05.008749962,-1.175,-0.825,-1.25,-1.2,-0.1,-0.475,-4.675,-4.425,0.082942986058472,0.103614114209869,0.0031542160803,0.098544768893074,1,0,0,0
2019-06-06 12:06:05.008874893,-1.925,-0.725,-1.275,-1.1,1.15,1.425,1.75,3.025,-0.058980800422913,0.105331470332667,0.020076002497404,-0.127870414375843,1,0,0,0
2019-06-06 12:06:05.009000063,-1,-1.21951219512195,-0.804878048780488,-0.365853658536585,2.46341463414634,-0.024390243902439,1.14634146341463,0.560975609756098,-0.076899524381698,0.031267403208256,-0.014662061974038,-0.042545911896893,1,0,0,0
2019-06-06 12:06:05.009124994,1.575,0.175,-0.825,-1.1,-2.4,-0.275,-0.9,-0.55,0.035178569675497,-0.050765811298989,0.120809399746529,-0.016692801069063,1,0,0,0
2019-06-06 12:06:05.009249926,1.84615384615385,-0.435897435897436,-0.794871794871795,-0.846153846153846,-6.23076923076923,-4.74358974358974,-0.769230769230769,1.25641025641026,0.203269709293886,-0.168955081049102,0.116999091176766,-0.094764136079018,1,0,0,0
2019-06-06 12:06:05.009375095,-3.65,-0.3,-0.125,-0.05,-1.025,-1.9,-0.95,-1.4,0.02541409689096,-0.094072984022061,-0.163703404675051,-0.013759462278391,1,0,0,0
2019-06-06 12:06:05.009500027,1.825,0.125,0.225,0.5,-3.35,-5.9,-1.175,-0.5,0.099903080697032,-0.316047304387475,0.014230096283213,0.007991824427641,1,0,0,0
2019-06-06 12:06:05.009624958,-0.024390243902439,-1.51219512195122,-0.853658536585366,-0.487804878048781,0.707317073170732,0.804878048780488,-0.536585365853659,0.682926829268293,-0.056795609150029,0.022892917411379,0.022282401908387,-0.027669556150479,1,0,0,0
2019-06-06 12:06:05.009749889,1.1,-1.075,-1.825,-2.275,-1.95,4.45,-0.5,0.175,-0.008900651028393,0.195469847605186,0.185376695630678,-0.06790186723975,1,0,0,0
2019-06-06 12:06:05.009875059,-0.717948717948718,0.41025641025641,0.58974358974359,0.230769230769231,-0.128205128205128,-5.46153846153846,-0.333333333333333,-1.64102564102564,0.03386473780891,-0.263506269381427,-0.087696325666587,0.0321594239531,1,0,0,0
2019-06-06 12:06:05.009999990,3.14634146341463,-0.926829268292683,-1.51219512195122,-1.5609756097561,4.75609756097561,5.80487804878049,-0.829268292682927,-2.41463414634146,-0.200688303930991,0.216767713929404,0.213840871451847,0.087018896098889,1,0,0,0
2019-06-06 12:06:05.010124922,0.256410256410256,-0.435897435897436,-1.30769230769231,-2.02564102564102,-0.282051282051282,1.35897435897436,-0.384615384615385,-0.41025641025641,0.011346675995112,0.116548775468397,0.124973532329686,-0.036738713798583,1,0,0,0
2019-06-06 12:06:05.010250092,-0.8,-0.55,-0.475,-0.375,-2.9,-4.075,-1.025,-0.7,0.12348808593671,-0.127336108088187,-0.026962783852832,-0.034021639932838,1,0,0,0
2019-06-06 12:06:05.010375023,0.725,-0.775,-0.825,-0.2,-0.175,0.4,-0.55,0.35,-0.045402996620937,-0.030988287921115,0.046082163981185,-0.018018098546547,1,0,0,0
2019-06-06 12:06:05.010499954,1.55,0.2,-0.075,0.125,0.975,-3.5,-0.475,-0.525,-0.018404821322545,-0.180730461429032,0.0379405937881,0.034352746965212,1,0,0,0
2019-06-06 12:06:05.010624886,1.24390243902439,0.268292682926829,-0.634146341463415,-1.14634146341463,0.048780487804878,1.09756097560976,-1.19512195121951,-1.21951219512195,-0.047269711513012,-0.014852825815564,0.10001307350688,0.029418822022197,1,0,0,0
2019-06-06 12:06:05.010750055,0.307692307692308,-0.82051282051282,-1.1025641025641,-0.871794871794872,3.17948717948718,3.8974358974359,-0.641025641025641,-0.923076923076923,-0.154802723249137,0.126295058454354,0.065878652402801,0.02990119941398,1,0,0,0
2019-06-06 12:06:05.010874987,-4.2,-0.85,-1.175,-1.575,-0.925,0.325,-0.9,-2.3,0.072223294238499,0.135967088246725,-0.084948867874724,-0.039935414335381,1,0,0,0
2019-06-06 12:06:05.010999918,-2.475,0.375,-0.95,-1.275,-0.75,-0.1,-0.575,0.5,0.027256710406449,0.037691565225521,-0.011969565411545,-0.060424118935706,1,0,0,0
2019-06-06 12:06:05.011125088,0.675,-0.525,-0.825,-0.975,-0.75,0.1,-0.75,0.05,-0.003902795985809,-0.009096675582401,0.075985051022221,-0.021812108270805,1,0,0,0
2019-06-06 12:06:05.011250019,0.975609756097561,-0.195121951219512,-0.365853658536585,0.634146341463415,-1.51219512195122,-3.21951219512195,-0.707317073170732,-1.82926829268293,0.034786927332311,-0.181123835818742,-0.002941243758197,0.023937356721689,1,0,0,0
2019-06-06 12:06:05.011374950,-3.05128205128205,-1.07692307692308,-0.717948717948718,-0.564102564102564,-2,-0.58974358974359,-0.692307692307692,-0.282051282051282,0.046652651870601,-0.004017916756289,-0.097270757568484,-0.062178586297438,1,0,0,0
2019-06-06 12:06:05.011499882,2.7,-0.5,-0.575,-0.375,-0.4,-4.625,-0.4,0.025,0.068173194178049,-0.140560671364039,0.11787859982862,-0.001707132988322,1,0,0,0
2019-06-06 12:06:05.011625051,0.35,-0.325,-0.525,-0.825,0.65,-1.3,-0.6,0.7,-0.01647333038391,-0.048604949959499,0.049610301539224,-0.015742740439642,1,0,0,0
2019-06-06 12:06:05.011749983,-1.325,-1.3,-0.55,-0.1,3.65,0.2,-0.45,-0.575,-0.108565896691756,0.023093164422474,-0.058455317857319,0.022267856433985,1,0,0,0
2019-06-06 12:06:05.011874914,-1.48780487804878,-1.4390243902439,-0.75609756097561,-0.609756097560976,-1.68292682926829,-5.48780487804878,-0.853658536585366,-1.36585365853659,0.169103534655167,-0.05924338404513,-0.044705467560689,-0.03439476760452,1,0,0,0
2019-06-06 12:06:05.012000084,2.64102564102564,-1.64102564102564,-1.48717948717949,-1.1025641025641,0.897435897435897,0.769230769230769,-0.769230769230769,0.794871794871795,-0.025098374971952,0.088321781395438,0.177218936748476,-0.019734298236718,1,0,0,0
2019-06-06 12:06:05.012125015,1.425,-0.175,-0.325,-0.075,-0.825,-1.1,-1.05,-3.225,-0.008478477526798,-0.118814960780598,0.034262796584983,0.062224084461239,1,0,0,0
2019-06-06 12:06:05.012249947,0.7,-0.675,-0.625,0.15,0.575,-1.325,-0.325,0.525,-0.037082589399614,-0.081139942507061,0.02436581968237,-0.011393056826627,1,0,0,0
2019-06-06 12:06:05.012375116,-0.8,-0.45,-1,-0.625,0.75,3.6,-0.675,-2.25,-0.10176257374,0.082609123554736,0.006560766815472,0.022314763721603,1,0,0,0
2019-06-06 12:06:05.012500048,1.24390243902439,1.17073170731707,-1.14634146341463,-0.876602564102564,-2.58536585365854,3.26829268292683,-0.390243902439024,-1.31707317073171,-0.043290554149178,0.001594989092605,0.126391059638719,-0.012462017949738,1,0,0,0
2019-06-06 12:06:05.012624979,2.28205128205128,-2.66666666666667,-1.1025641025641,-1.12820512820513,1.38461538461538,-0.641025641025641,-0.82051282051282,-0.948717948717949,3.52496002236771E-05,0.069640008673534,0.124202845278978,0.012123619794331,1,0,0,0
2019-06-06 12:06:05.012749910,-1.3,-1.275,-0.7,-0.95,1.15,1.6,-0.575,-0.975,-0.064696330923582,0.06247722090427,-0.019564579153843,-0.004340736758348,1,0,0,0
2019-06-06 12:06:05.012875080,0.2,-0.6,-1.1,-1.1,-0.675,-2.1,-0.975,-0.825,0.077865322436262,0.013196041776512,0.070296709082104,-0.017395978844578,1,0,0,0
2019-06-06 12:06:05.013000011,3.375,-0.125,-0.375,-0.4,0.4,-2.65,-0.5,-0.7,-0.008263094745076,-0.139300787793814,0.137390257944855,0.035722603370255,1,0,0,0
2019-06-06 12:06:05.013124943,0.073170731707317,-0.951219512195122,-0.390243902439024,-0.024390243902439,-13.5121951219512,-5.87804878048781,-1.4390243902439,-0.585365853658537,0.350556626197475,-0.31668074659862,-0.023167886292623,-0.135867016779238,1,0,0,0
2019-06-06 12:06:05.013250113,-3.02564102564102,-0.82051282051282,-0.512820512820513,-0.512820512820513,-2.79487179487179,-0.948717948717949,-0.076923076923077,0.82051282051282,0.048367307088765,-0.053811761136617,-0.099072405344166,-0.093695825574992,1,0,0,0
2019-06-06 12:06:05.013375044,0.975,-0.375,-1.125,-1.275,5.95,3.45,-0.2,-0.475,-0.193038303002769,0.158802412316293,0.11860105987451,0.048664292014581,1,0,0,0
2019-06-06 12:06:05.013499975,2.075,-0.625,-0.25,-0.65,-1.7,-1.45,-0.05,1.2,-0.002270291721813,-0.138482336707448,0.093320761702049,-0.038454984753968,1,0,0,0
2019-06-06 12:06:05.013624907,-0.325,-0.775,-0.775,-0.45,-2.825,0.075,-0.925,-1.875,0.036758156720837,-0.039150787437753,0.001246469989329,-0.014310845942813,1,0,0,0
2019-06-06 12:06:05.013750076,0.829268292682927,-0.829268292682927,-0.487804878048781,-0.365853658536585,-0.951219512195122,-0.902439024390244,-0.951219512195122,-1.31707317073171,0.000678287442857,-0.077026965146123,0.030703077203096,0.012849304219301,1,0,0,0
2019-06-06 12:06:05.013875008,0.769230769230769,-0.076923076923077,-0.641025641025641,-0.871794871794872,-0.794871794871795,-2.84615384615385,-1.38461538461538,0.615384615384615,0.057935505497581,-0.079577927458378,0.073461237380084,-0.01594645459664,1,0,0,0
2019-06-06 12:06:05.013999939,2.625,-1,-1.25,-1.525,-1.15,-3.075,-0.975,-1.8,0.123774354119504,0.011352911129548,0.176660991645964,0.004228027832542,1,0,0,0
2019-06-06 12:06:05.014125109,-0.75,-0.7,-0.525,0,-4.25,-2.325,-1.175,-1.025,0.098578528677931,-0.132532598432907,-0.041596525203438,-0.036541927318191,1,0,0,0
2019-06-06 12:06:05.014250040,-2.1,-0.55,-0.725,-0.6,-3.55,-4,-1,-0.85,0.1609997332735,-0.080548689230478,-0.056645669591334,-0.057840513927341,1,0,0,0
2019-06-06 12:06:05.014374971,2.8780487804878,-0.780487804878049,-0.536585365853659,-0.658536585365854,-0.829268292682927,0.951219512195122,0.121951219512195,-0.146341463414634,-0.062937452494409,-0.069493574353596,0.131213063926656,-0.006829112413475,1,0,0,0
2019-06-06 12:06:05.014499903,0.179487179487179,-0.692307692307692,-0.948717948717949,-1.05128205128205,0.384615384615385,1.71794871794872,-0.846153846153846,-0.82051282051282,-0.049182987965537,0.054984068070577,0.060564343537436,5.69761095077794E-06,1,0,0,0
2019-06-06 12:06:05.014625072,-1.35,-0.8,-0.95,-0.675,3.175,3.95,-0.7,-1.725,-0.154720487231438,0.126463129335887,-0.015957294469188,0.034660768882983,1,0,0,0
2019-06-06 12:06:05.014750004,1.5,-0.375,-1.05,-1.05,-0.1,-2.175,-1.075,-0.625,0.05578978210636,-0.009434134494769,0.119592812190322,0.001567338342509,1,0,0,0
2019-06-06 12:06:05.014874935,3.25,0.025,-0.175,0.3,-0.325,-0.875,-0.175,0.6,-0.07865259397121,-0.188848096165318,0.103829553752852,0.013359750008495,1,0,0,0
2019-06-06 12:06:05.015000105,-3.31707317073171,-1.97560975609756,-0.658536585365854,-1.09756097560976,-1.92682926829268,-5.46341463414634,-0.853658536585366,-0.390243902439024,0.189538424833654,-0.021664932114991,-0.103040978114484,-0.074407312461047,1,0,0,0
2019-06-06 12:06:05.015125036,1.76923076923077,-0.717948717948718,-0.794871794871795,-0.82051282051282,2.69230769230769,0.769230769230769,-0.743589743589744,-1.76923076923077,-0.086389103723681,0.031471126341368,0.101410982408457,0.056709735567084,1,0,0,0
2019-06-06 12:06:05.015249968,0.825,-1.125,-0.6,-0.95,-4.9,-2.4,-0.675,-0.725,0.13096277583122,-0.105520001515748,0.055800443046444,-0.055950906130298,1,0,0,0
2019-06-06 12:06:05.015374899,0.9,-0.275,-0.625,-1.15,-1.45,0.45,-0.625,-0.05,-0.007854361855924,-0.034794550955802,0.084693477822026,-0.023169137397374,1,0,0,0
2019-06-06 12:06:05.015500069,0.35,-0.25,-0.25,0.35,2.15,1.375,-1.125,-1.825,-0.143367565850435,-0.069381751912174,-0.020002897221009,0.071616287573201,1,0,0,0
2019-06-06 12:06:05.015625000,-1.80487804878049,-1,-0.878048780487805,-1.14634146341463,-1.34146341463415,-0.75609756097561,-1,-1.70731707317073,0.064434764329511,0.035766529620368,-0.024662609924858,-0.023435544335161,1,0,0,0
2019-06-06 12:06:05.015749930,5.48717948717949,-0.538461538461538,-0.743589743589744,-0.538461538461538,-1.12820512820513,-5.25641025641026,-0.717948717948718,-0.794871794871795,0.100538585168067,-0.16313568322877,0.233557047032803,0.027942868052144,1,0,0,0
2019-06-06 12:06:05.015875101,1.14634146341463,-0.609756097560976,-0.390243902439024,-0.439024390243902,-1.51219512195122,1.48780487804878,1.41463414634146,0.487804878048781,-0.077814229518949,-0.083118179110107,0.056789054758646,-0.056142887711473,1,0,0,0
2019-06-06 12:06:05.016000032,1.66666666666667,-0.282051282051282,-0.41025641025641,-0.641025641025641,-0.179487179487179,-1.87179487179487,-0.897435897435897,0.564102564102564,-0.003171530046753,-0.103580399418296,0.085960825195701,-0.002015860490224,1,0,0,0
2019-06-06 12:06:05.016124963,0,-0.625,-0.85,-0.65,-0.35,0.725,-0.525,-0.825,-0.026871227991892,0.005703026730833,0.034094491878288,-0.010556498129697,1,0,0,0
2019-06-06 12:06:05.016249895,-3.1219512195122,-0.634146341463415,-0.341463414634146,-0.073170731707317,1.70731707317073,-2.53658536585366,-0.51219512195122,-0.780487804878049,-0.004347695087383,-0.045639440352643,-0.131741598840243,-0.005238229944676,1,0,0,0
2019-06-06 12:06:05.016375065,1.23076923076923,-0.41025641025641,-1.15384615384615,-1.25641025641026,-1.94871794871795,1.25641025641026,-0.205128205128205,-0.58974358974359,0.010004407096667,0.029656206055041,0.123453106795789,-0.036459868986164,1,0,0,0
2019-06-06 12:06:05.016499996,0.609756097560976,-0.487804878048781,-1.09756097560976,-1.39024390243902,-0.560975609756098,2,-0.51219512195122,0.390243902439024,-0.033827444935595,0.06184549836389,0.105918630423768,-0.036862562452939,1,0,0,0
2019-06-06 12:06:05.016624928,-2.12820512820513,-0.871794871794872,-0.58974358974359,-0.564102564102564,0.974358974358974,1.20512820512821,-0.794871794871795,-1.05128205128205,-0.062916542431211,0.030306067685428,-0.067189996656607,-0.000817568872927,1,0,0,0
2019-06-06 12:06:05.016750096,-1.15,-0.725,-0.8,-1.025,-2.65,-2.275,-0.825,-0.675,0.108742518854411,-0.031459621859445,-0.000469464721915,-0.049634378303876,1,0,0,0
2019-06-06 12:06:05.016875029,-0.780487804878049,-0.75609756097561,-0.951219512195122,-0.634146341463415,3.5609756097561,2.14634146341463,-0.51219512195122,-2.21951219512195,-0.118323297888013,0.10267695713595,0.002862257456889,0.046738317359137,1,0,0,0
2019-06-06 12:06:05.016999960,-3.46153846153846,-1.48717948717949,-1.25641025641026,-0.871794871794872,4.64102564102564,1.58974358974359,-0.564102564102564,-1.12820512820513,-0.088256956078036,0.196676453770567,-0.080050662496785,0.003967257504609,1,0,0,0
2019-06-06 12:06:05.017124891,5.14634146341463,-0.463414634146341,-0.341463414634146,-0.146341463414634,0.804878048780488,3.1219512195122,0.024390243902439,0.121951219512195,-0.189164662123448,-0.103036052419224,0.194797375211165,0.041807662258491,1,0,0,0
2019-06-06 12:06:05.017250061,-1.15384615384615,-1.41025641025641,-0.641025641025641,-0.435897435897436,3.61538461538462,0.025641025641026,-1.25641025641026,-1.51282051282051,-0.080968742743761,0.050764115159516,-0.041619044436989,0.047404006090764,1,0,0,0
2019-06-06 12:06:05.017374992,-1.6,-1.275,-0.925,-0.625,2.1,1.325,-0.475,-0.325,-0.074995278521464,0.081801458656968,-0.029409666654946,-0.011655341615259,1,0,0,0
2019-06-06 12:06:05.017499924,0.414634146341463,-0.439024390243902,-0.731707317073171,-1.02439024390244,3.26829268292683,0.365853658536585,-0.951219512195122,-0.51219512195122,-0.083336872276076,0.043688337308688,0.063912589711448,0.034770939763326,1,0,0,0
2019-06-06 12:06:05.017625093,-3.46153846153846,-0.974358974358974,-0.846153846153846,-0.794871794871795,-0.717948717948718,-0.205128205128205,-0.743589743589744,-1.28205128205128,0.033608998233685,0.049664741415646,-0.100122379121969,-0.038222883412124,1,0,0,0
2019-06-06 12:06:05.017750025,-2.46341463414634,-0.975609756097561,-0.365853658536585,-0.170731707317073,-0.926829268292683,-1.60975609756098,-1.17073170731707,-0.292682926829268,0.02269773245411,-0.066142438459928,-0.106512372253044,-0.026362079894247,1,0,0,0
